mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0.0	0	0	4/4	2	1	0	acciaccatura	1/8	1		0	36	C2	2	15
1	1	0	4.0	0	0	4/4	2	1	1		1	1	1	0	48	C3	3	16
1	1	1/4	0.25	1/16	1/16	4/4	1	1	1/16		1/16	1		1	55	G3	3	0
1	1	1/2	0.25	1/8	1/8	4/4	1	1	1/16		1/16	1		0	60	C4	4	1
1	1	3/4	0.25	3/16	3/16	4/4	1	1	1/16		1/16	1		2	62	D4	4	2
1	1	1	0.25	1/4	1/4	4/4	1	1	1/16		1/16	1		4	64	E4	4	3
1	1	5/4	0.25	5/16	5/16	4/4	1	1	1/16		1/16	1		1	55	G3	3	4
1	1	3/2	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		0	60	C4	4	5
1	1	7/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		4	64	E4	4	6
1	1	2	0.25	1/2	1/2	4/4	1	1	1/16		1/16	1		2	62	D4	4	7
1	1	9/4	0.25	9/16	9/16	4/4	1	1	1/16		1/16	1		-1	53	F3	3	8
1	1	5/2	0.25	5/8	5/8	4/4	1	1	1/16		1/16	1		0	60	C4	4	9
1	1	11/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		2	62	D4	4	10
1	1	3	0.25	3/4	3/4	4/4	1	1	1/16		1/16	1		-1	65	F4	4	11
1	1	13/4	0.25	13/16	13/16	4/4	1	1	1/16		1/16	1		3	57	A3	3	12
1	1	7/2	0.25	7/8	7/8	4/4	1	1	1/16		1/16	1		5	59	B3	3	13
1	1	15/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		-1	65	F4	4	14
2	2	4	4.0	0	0	4/4	2	1	1		1	1	0	0	48	C3	3	33
2	2	4	0.25	0	0	4/4	1	1	1/16		1/16	1		4	64	E4	4	17
2	2	17/4	0.25	1/16	1/16	4/4	1	1	1/16		1/16	1		1	55	G3	3	18
2	2	9/2	0.25	1/8	1/8	4/4	1	1	1/16		1/16	1		0	60	C4	4	19
2	2	19/4	0.25	3/16	3/16	4/4	1	1	1/16		1/16	1		4	64	E4	4	20
2	2	5	0.25	1/4	1/4	4/4	1	1	1/16		1/16	1		1	67	G4	4	21
2	2	21/4	0.25	5/16	5/16	4/4	1	1	1/16		1/16	1		5	59	B3	3	22
2	2	11/2	0.25	3/8	3/8	4/4	1	1	1/16		1/16	1		0	60	C4	4	23
2	2	23/4	0.25	7/16	7/16	4/4	1	1	1/16		1/16	1		1	67	G4	4	24
2	2	6	0.25	1/2	1/2	4/4	1	1	1/16		1/16	1		-1	65	F4	4	25
2	2	25/4	0.25	9/16	9/16	4/4	1	1	1/16		1/16	1		3	57	A3	3	26
2	2	13/2	0.25	5/8	5/8	4/4	1	1	1/16		1/16	1		0	60	C4	4	27
2	2	27/4	0.25	11/16	11/16	4/4	1	1	1/16		1/16	1		-1	65	F4	4	28
2	2	7	0.25	3/4	3/4	4/4	1	1	1/16		1/16	1		3	69	A4	4	29
2	2	29/4	0.25	13/16	13/16	4/4	1	1	1/16		1/16	1		5	59	B3	3	30
2	2	15/2	0.25	7/8	7/8	4/4	1	1	1/16		1/16	1		-1	65	F4	4	31
2	2	31/4	0.25	15/16	15/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	32
3	3	8	1.0	0	0	4/4	2	1	1/4		1/4	1	-1	0	48	C3	3	53
3	3	8	0.25	0	0	4/4	1	1	1/16		1/16	1		1	67	G4	4	34
3	3	33/4	0.25	1/16	1/16	4/4	1	1	1/16		1/16	1		0	60	C4	4	35
3	3	17/2	0.25	1/8	1/8	4/4	1	1	1/16		1/16	1		4	64	E4	4	36
3	3	35/4	0.25	3/16	3/16	4/4	1	1	1/16		1/16	1		1	67	G4	4	37
3	3	9	1.0	1/4	1/4	4/4	2	2	1/4		1/4	1		0	60	C4	4	55
3	3	9	3.0	1/4	1/4	4/4	2	1	3/4		1/2	3/2	1	0	60	C4	4	54
3	3	9	0.25	1/4	1/4	4/4	1	2	1/16		1/16	1		0	72	C5	5	41
3	3	9	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		0	72	C5	5	38
3	3	37/4	0.25	5/16	5/16	4/4	1	2	1/16		1/16	1		4	64	E4	4	42
3	3	19/2	0.25	3/8	3/8	4/4	1	2	1/16		1/16	1		1	67	G4	4	43
3	3	39/4	0.25	7/16	7/16	4/4	1	2	1/16		1/16	1		0	72	C5	5	44
3	3	10	1.0	1/2	1/2	4/4	2	2	1/4		1/4	1		5	59	B3	3	56
3	3	10	0.25	1/2	1/2	4/4	1	2	1/16		1/16	1		2	74	D5	5	45
3	3	10	0.5	1/2	1/2	4/4	1	1	1/8		1/8	1		2	74	D5	5	39
3	3	41/4	0.25	9/16	9/16	4/4	1	2	1/16		1/16	1		4	64	E4	4	46
3	3	21/2	0.25	5/8	5/8	4/4	1	2	1/16		1/16	1		1	67	G4	4	47
3	3	43/4	0.25	11/16	11/16	4/4	1	2	1/16		1/16	1		2	74	D5	5	48
3	3	11	1.0	3/4	3/4	4/4	2	2	1/4		1/4	1		3	57	A3	3	57
3	3	11	0.25	3/4	3/4	4/4	1	2	1/16		1/16	1		0	72	C5	5	49
3	3	11	0.5	3/4	3/4	4/4	1	1	1/8		1/8	1		0	72	C5	5	40
3	3	45/4	0.25	13/16	13/16	4/4	1	2	1/16		1/16	1		4	64	E4	4	50
3	3	23/2	0.25	7/8	7/8	4/4	1	2	1/16		1/16	1		1	67	G4	4	51
3	3	47/4	0.25	15/16	15/16	4/4	1	2	1/16		1/16	1		0	72	C5	5	52
4	4	12	1.0	0	0	4/4	2	2	1/4		1/4	1		5	59	B3	3	79
4	4	12	2.0	0	0	4/4	2	1	1/2		1/2	1	-1	0	60	C4	4	78
4	4	12	0.25	0	0	4/4	1	2	1/16		1/16	1		5	71	B4	4	62
4	4	12	0.5	0	0	4/4	1	1	1/8		1/8	1		5	71	B4	4	58
4	4	49/4	0.25	1/16	1/16	4/4	1	2	1/16		1/16	1		4	64	E4	4	63
4	4	25/2	0.25	1/8	1/8	4/4	1	2	1/16		1/16	1		1	67	G4	4	64
4	4	51/4	0.25	3/16	3/16	4/4	1	2	1/16		1/16	1		5	71	B4	4	65
4	4	13	1.0	1/4	1/4	4/4	2	2	1/4		1/4	1		0	60	C4	4	80
4	4	13	0.25	1/4	1/4	4/4	1	2	1/16		1/16	1		3	69	A4	4	66
4	4	13	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		3	69	A4	4	59
4	4	53/4	0.25	5/16	5/16	4/4	1	2	1/16		1/16	1		4	64	E4	4	67
4	4	27/2	0.25	3/8	3/8	4/4	1	2	1/16		1/16	1		1	67	G4	4	68
4	4	55/4	0.25	7/16	7/16	4/4	1	2	1/16		1/16	1		3	69	A4	4	69
4	4	14	1.0	1/2	1/2	4/4	2	2	1/4		1/4	1		5	59	B3	3	81
4	4	14	0.25	1/2	1/2	4/4	1	2	1/16		1/16	1		1	67	G4	4	70
4	4	14	0.5	1/2	1/2	4/4	1	1	1/8		1/8	1		1	67	G4	4	60
4	4	57/4	0.25	9/16	9/16	4/4	1	2	1/16		1/16	1		0	60	C4	4	71
4	4	29/2	0.25	5/8	5/8	4/4	1	2	1/16		1/16	1		4	64	E4	4	72
4	4	59/4	0.25	11/16	11/16	4/4	1	2	1/16		1/16	1		1	67	G4	4	73
4	4	15	1.0	3/4	3/4	4/4	2	2	1/4		1/4	1		3	57	A3	3	82
4	4	15	0.25	3/4	3/4	4/4	1	2	1/16		1/16	1		-1	65	F4	4	74
4	4	15	0.5	3/4	3/4	4/4	1	1	1/8		1/8	1		-1	65	F4	4	61
4	4	61/4	0.25	13/16	13/16	4/4	1	2	1/16		1/16	1		0	60	C4	4	75
4	4	31/2	0.25	7/8	7/8	4/4	1	2	1/16		1/16	1		4	64	E4	4	76
4	4	63/4	0.25	15/16	15/16	4/4	1	2	1/16		1/16	1		-1	65	F4	4	77
5	5	16	1.0	0	0	4/4	2	1	1/4		1/4	1		1	55	G3	3	103
5	5	16	0.25	0	0	4/4	1	2	1/16		1/16	1		4	64	E4	4	87
5	5	16	1.0	0	0	4/4	1	1	1/4		1/4	1		4	64	E4	4	83
5	5	65/4	0.25	1/16	1/16	4/4	1	2	1/16		1/16	1		5	59	B3	3	88
5	5	33/2	0.25	1/8	1/8	4/4	1	2	1/16		1/16	1		0	60	C4	4	89
5	5	67/4	0.25	3/16	3/16	4/4	1	2	1/16		1/16	1		4	64	E4	4	90
5	5	17	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		-1	53	F3	3	104
5	5	17	0.25	1/4	1/4	4/4	1	2	1/16		1/16	1		2	62	D4	4	91
5	5	17	1.0	1/4	1/4	4/4	1	1	1/4		1/4	1		2	62	D4	4	84
5	5	69/4	0.25	5/16	5/16	4/4	1	2	1/16		1/16	1		3	57	A3	3	92
5	5	35/2	0.25	3/8	3/8	4/4	1	2	1/16		1/16	1		0	60	C4	4	93
5	5	71/4	0.25	7/16	7/16	4/4	1	2	1/16		1/16	1		2	62	D4	4	94
5	5	18	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		4	52	E3	3	105
5	5	18	0.25	1/2	1/2	4/4	1	2	1/16		1/16	1		1	67	G4	4	95
5	5	18	1.0	1/2	1/2	4/4	1	1	1/4		1/4	1		1	67	G4	4	85
5	5	73/4	0.25	9/16	9/16	4/4	1	2	1/16		1/16	1		5	59	B3	3	96
5	5	37/2	0.25	5/8	5/8	4/4	1	2	1/16		1/16	1		4	64	E4	4	97
5	5	75/4	0.25	11/16	11/16	4/4	1	2	1/16		1/16	1		1	67	G4	4	98
5	5	19	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		3	57	A3	3	106
5	5	19	0.25	3/4	3/4	4/4	1	2	1/16		1/16	1		3	69	A4	4	99
5	5	19	1.0	3/4	3/4	4/4	1	1	1/4		1/4	1		3	69	A4	4	86
5	5	77/4	0.25	13/16	13/16	4/4	1	2	1/16		1/16	1		0	60	C4	4	100
5	5	39/2	0.25	7/8	7/8	4/4	1	2	1/16		1/16	1		4	64	E4	4	101
5	5	79/4	0.25	15/16	15/16	4/4	1	2	1/16		1/16	1		3	69	A4	4	102
6	6	20	1.0	0	0	4/4	2	1	1/4		1/4	1		1	55	G3	3	127
6	6	20	0.25	0	0	4/4	1	2	1/16		1/16	1		4	64	E4	4	111
6	6	20	1.0	0	0	4/4	1	1	1/4		1/4	1		4	64	E4	4	107
6	6	81/4	0.25	1/16	1/16	4/4	1	2	1/16		1/16	1		3	57	A3	3	112
6	6	41/2	0.25	1/8	1/8	4/4	1	2	1/16		1/16	1		0	60	C4	4	113
6	6	83/4	0.25	3/16	3/16	4/4	1	2	1/16		1/16	1		4	64	E4	4	114
6	6	21	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		-1	53	F3	3	128
6	6	21	0.25	1/4	1/4	4/4	1	2	1/16		1/16	1		2	62	D4	4	115
6	6	21	1.0	1/4	1/4	4/4	1	1	1/4		1/4	1		2	62	D4	4	108
6	6	85/4	0.25	5/16	5/16	4/4	1	2	1/16		1/16	1		3	57	A3	3	116
6	6	43/2	0.25	3/8	3/8	4/4	1	2	1/16		1/16	1		0	60	C4	4	117
6	6	87/4	0.25	7/16	7/16	4/4	1	2	1/16		1/16	1		2	62	D4	4	118
6	6	22	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		4	52	E3	3	129
6	6	22	0.25	1/2	1/2	4/4	1	2	1/16		1/16	1		0	60	C4	4	119
6	6	22	1.0	1/2	1/2	4/4	1	1	1/4		1/4	1		0	60	C4	4	109
6	6	89/4	0.25	9/16	9/16	4/4	1	2	1/16		1/16	1		1	55	G3	3	120
6	6	45/2	0.25	5/8	5/8	4/4	1	2	1/16		1/16	1		3	57	A3	3	121
