mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	1.0	0	0	2/2	2	1	1/4	1/4	1		-1	41	F2	2	0
1	1	1	2.0	1/4	1/4	2/2	2	1	1/2	1/2	1		2	38	D2	2	1
1	1	3	0.5	3/4	3/4	2/2	2	1	1/8	1/8	1		-1	41	F2	2	2
1	1	7/2	0.5	7/8	7/8	2/2	2	1	1/8	1/8	1		1	43	G2	2	3
2	2	4	0.5	0	0	2/2	2	1	1/8	1/8	1		0	36	C2	2	4
2	2	9/2	0.5	1/8	1/8	2/2	2	1	1/8	1/8	1		2	38	D2	2	5
2	2	5	2.0	1/4	1/4	2/2	2	1	1/2	1/2	1		-1	41	F2	2	6
2	2	7	0.5	3/4	3/4	2/2	2	1	1/8	1/8	1		2	38	D2	2	7
2	2	15/2	0.5	7/8	7/8	2/2	2	1	1/8	1/8	1		0	36	C2	2	8
3	3	8	0.5	0	0	2/2	2	1	1/8	1/8	1		0	36	C2	2	9
3	3	17/2	0.5	1/8	1/8	2/2	2	1	1/8	1/8	1		2	38	D2	2	10
3	3	9	1.0	1/4	1/4	2/2	2	1	1/4	1/4	1		2	38	D2	2	11
3	3	10	1.0	1/2	1/2	2/2	2	1	1/4	1/4	1		0	36	C2	2	12
3	3	11	1.0	3/4	3/4	2/2	2	1	1/4	1/4	1		-1	41	F2	2	13
4	4	12	4.0	0	0	2/2	2	1	1	1	1	1	2	38	D2	2	16
4	4	13	0.5	1/4	1/4	2/2	1	1	1/8	1/8	1		-1	53	F3	3	14
4	4	13	0.5	1/4	1/4	2/2	1	1	1/8	1/8	1		1	55	G3	3	14
4	4	27/2	0.5	3/8	3/8	2/2	1	1	1/8	1/8	1		-1	53	F3	3	15
4	4	27/2	0.5	3/8	3/8	2/2	1	1	1/8	1/8	1		1	55	G3	3	15
5	5	16	3.0	0	0	2/2	2	1	3/4	1/2	3/2	-1	2	38	D2	2	18
5	5	18	1.0	1/2	1/2	2/2	1	1	1/4	1/4	1		-1	41	F2	2	17
5	5	18	1.0	1/2	1/2	2/2	1	1	1/4	1/4	1		1	43	G2	2	17
5	5	19	0.5	3/4	3/4	2/2	2	1	1/8	1/8	1		0	36	C2	2	19
5	5	39/2	0.5	7/8	7/8	2/2	2	1	1/8	1/8	1		3	33	A1	1	20
6	6	20	0.5	0	0	2/2	2	1	1/8	1/8	1		1	31	G1	1	21
6	6	41/2	0.5	1/8	1/8	2/2	2	1	1/8	1/8	1		-1	29	F1	1	22
6	6	21	2.0	1/4	1/4	2/2	2	1	1/2	1/2	1		1	31	G1	1	23
6	6	23	0.5	3/4	3/4	2/2	2	1	1/8	1/8	1		3	33	A1	1	24
6	6	47/2	0.5	7/8	7/8	2/2	2	1	1/8	1/8	1		0	36	C2	2	25
7	7	24	1.0	0	0	2/2	2	1	1/4	1/4	1		1	31	G1	1	26
7	7	25	1.0	1/4	1/4	2/2	2	1	1/4	1/4	1		2	38	D2	2	27
7	7	26	1.0	1/2	1/2	2/2	2	1	1/4	1/4	1		0	36	C2	2	28
7	7	27	1.0	3/4	3/4	2/2	2	1	1/4	1/4	1		3	33	A1	1	29
8	8	28	0.5	0	0	2/2	2	1	1/8	1/8	1		1	31	G1	1	30
8	8	57/2	0.5	1/8	1/8	2/2	2	1	1/8	1/8	1		-1	29	F1	1	31
8	8	29	1.0	1/4	1/4	2/2	2	1	1/4	1/4	1		1	31	G1	1	32
8	8	30	1.0	1/2	1/2	2/2	2	1	1/4	1/4	1		3	33	A1	1	33
8	8	31	1.0	3/4	3/4	2/2	2	1	1/4	1/4	1		0	36	C2	2	34
9	9	32	4.0	0	0	2/2	2	2	1	1	1	1	1	31	G1	1	42
9	9	32	4.0	0	0	2/2	1	2	1	1	1	1	-2	82	Bb5	5	38
9	9	34	0.5	1/2	1/2	2/2	2	1	1/8	1/8	1		-1	53	F3	3	39
9	9	34	0.5	1/2	1/2	2/2	2	1	1/8	1/8	1		1	55	G3	3	39
9	9	34	0.5	1/2	1/2	2/2	1	1	1/8	1/8	1		3	69	A4	4	35
9	9	34	0.5	1/2	1/2	2/2	1	1	1/8	1/8	1		-2	70	Bb4	4	35
9	9	69/2	0.5	5/8	5/8	2/2	2	1	1/8	1/8	1	1	-1	53	F3	3	40
9	9	69/2	0.5	5/8	5/8	2/2	2	1	1/8	1/8	1	1	1	55	G3	3	40
9	9	69/2	0.5	5/8	5/8	2/2	1	1	1/8	1/8	1	1	3	69	A4	4	36
9	9	69/2	0.5	5/8	5/8	2/2	1	1	1/8	1/8	1	1	-2	70	Bb4	4	36
9	9	35	1.0	3/4	3/4	2/2	2	1	1/4	1/4	1	0	-1	53	F3	3	41
9	9	35	1.0	3/4	3/4	2/2	2	1	1/4	1/4	1	0	1	55	G3	3	41
